Customer,InvoiceDay,Count
172,2011-08-21,1
172,2011-10-27,1
172,2011-11-30,1
255,2011-01-09,1
255,2011-01-30,1
255,2011-05-09,1
255,2011-06-19,2
255,2011-07-03,1
255,2011-08-14,1
255,2011-09-04,1
255,2011-09-25,1
255,2011-10-09,1
255,2011-10-23,1
255,2011-11-06,1
255,2011-11-24,1
255,2011-12-04,1
75,2010-12-05,1
75,2011-01-28,1
75,2011-03-14,1
75,2011-05-24,1
75,2011-09-20,1
75,2011-11-25,1
393,2011-04-13,2
393,2011-06-01,1
393,2011-08-03,1
393,2011-09-22,1
393,2011-11-02,1
393,2011-11-07,1
433,2011-09-12,1
433,2011-09-20,1
433,2011-10-04,1
433,2011-11-01,1
433,2011-11-20,1
433,2011-12-05,1
397,2011-04-28,1
397,2011-06-10,1
397,2011-08-14,1
397,2011-09-18,1
79,2010-12-05,1
79,2010-12-12,1
79,2011-02-18,1
79,2011-04-14,1
79,2011-05-08,1
79,2011-06-07,1
79,2011-07-06,1
79,2011-07-20,1
79,2011-09-06,1
79,2011-10-18,1
79,2011-11-16,1
79,2011-11-28,1
79,2011-12-07,1
272,2011-01-13,1
272,2011-01-20,1
272,2011-06-24,1
272,2011-09-22,1
272,2011-10-10,1
302,2011-01-26,1
302,2011-04-11,1
302,2011-07-12,1
302,2011-09-13,1
302,2011-11-03,1
88,2010-12-05,1
88,2010-12-14,1
88,2010-12-20,1
88,2011-01-06,1
88,2011-01-10,1
88,2011-01-18,1
88,2011-01-26,2
88,2011-02-01,1
88,2011-02-07,1
88,2011-02-14,1
88,2011-02-23,1
88,2011-02-28,1
88,2011-03-06,2
88,2011-03-16,1
88,2011-03-18,1
88,2011-03-29,1
88,2011-04-04,1
88,2011-04-05,1
88,2011-04-19,1
88,2011-04-28,1
88,2011-05-05,1
88,2011-05-13,1
88,2011-05-18,1
88,2011-05-23,1
88,2011-06-01,1
88,2011-06-07,1
88,2011-06-22,1
88,2011-06-27,1
88,2011-06-28,1
88,2011-07-06,1
88,2011-07-11,1
88,2011-07-17,1
88,2011-07-25,1
88,2011-08-03,1
88,2011-08-11,1
88,2011-08-24,1
88,2011-09-01,1
88,2011-09-13,1
88,2011-09-19,1
88,2011-09-27,2
88,2011-10-06,1
88,2011-10-11,1
88,2011-10-18,1
88,2011-10-27,1
88,2011-11-08,1
88,2011-11-14,1
88,2011-11-15,1
88,2011-11-22,1
358,2011-03-08,1
358,2011-09-08,3
358,2011-10-24,1
358,2011-11-04,1
358,2011-11-18,1
358,2011-12-02,2
358,2011-12-07,1
402,2011-05-09,1
402,2011-10-04,1
402,2011-10-19,1
402,2011-11-10,1
402,2011-12-02,1
203,2010-12-14,1
203,2011-02-08,1
203,2011-02-28,1
203,2011-03-25,1
203,2011-04-18,1
203,2011-05-06,1
203,2011-06-05,1
203,2011-06-22,1
203,2011-07-24,1
203,2011-08-08,1
203,2011-08-25,1
203,2011-09-12,1
203,2011-09-28,1
203,2011-10-18,1
203,2011-11-01,1
203,2011-11-11,1
203,2011-11-25,1
203,2011-12-07,1
423,2011-07-20,1
423,2011-09-20,1
423,2011-11-20,1
420,2011-07-17,1
420,2011-09-11,2
420,2011-10-04,1
420,2011-10-20,1
420,2011-11-22,1
420,2011-12-02,1
306,2011-01-28,1
306,2011-03-17,1
306,2011-03-28,1
306,2011-04-15,2
306,2011-05-08,2
306,2011-05-24,1
306,2011-06-15,1
306,2011-07-08,1
306,2011-07-21,1
306,2011-08-16,1
306,2011-09-05,1
306,2011-09-11,1
306,2011-09-21,1
306,2011-10-13,2
306,2011-11-07,1
306,2011-11-24,1
306,2011-12-06,1
306,2011-12-08,1
257,2011-01-09,1
257,2011-08-07,1
257,2011-09-11,1
257,2011-10-10,1
257,2011-10-25,1
257,2011-11-08,1
257,2011-11-21,2
257,2011-11-29,2
108,2010-12-06,1
108,2011-04-18,1
108,2011-06-07,1
108,2011-06-28,1
108,2011-08-23,1
208,2010-12-14,1
208,2011-02-17,1
208,2011-04-08,1
208,2011-05-22,1
208,2011-06-30,1
208,2011-08-26,1
208,2011-10-04,1
138,2010-12-08,1
138,2010-12-17,1
138,2011-01-24,1
138,2011-02-10,1
138,2011-03-11,1
138,2011-03-21,1
138,2011-03-30,1
138,2011-04-08,1
138,2011-04-20,1
138,2011-05-31,1
138,2011-06-16,1
138,2011-07-24,1
138,2011-08-10,1
138,2011-09-08,1
138,2011-09-22,1
138,2011-10-07,1
138,2011-10-21,1
138,2011-11-02,1
138,2011-11-17,1
138,2011-12-09,1
340,2011-02-25,1
340,2011-04-01,2
340,2011-05-22,3
340,2011-06-09,2
340,2011-07-26,2
340,2011-10-20,2
340,2011-11-09,1
340,2011-11-27,2
340,2011-12-05,1
381,2011-04-01,1
381,2011-05-03,1
381,2011-05-26,1
381,2011-07-12,1
381,2011-07-27,1
381,2011-09-13,1
381,2011-11-24,1
265,2011-01-12,1
265,2011-06-07,1
265,2011-07-31,1
265,2011-09-25,1
265,2011-11-09,1
265,2011-11-22,1
379,2011-03-30,1
379,2011-07-14,1
379,2011-11-16,1
379,2011-11-30,1
218,2010-12-16,1
218,2011-01-11,1
218,2011-01-17,1
218,2011-03-02,1
218,2011-04-06,1
218,2011-06-20,2
218,2011-08-25,1
218,2011-10-13,1
218,2011-11-09,1
218,2011-11-23,1
225,2010-12-16,2
225,2010-12-19,1
225,2010-12-20,1
225,2011-02-03,1
225,2011-02-16,1
225,2011-03-18,2
225,2011-04-13,2
225,2011-05-18,3
225,2011-07-24,4
225,2011-07-29,1
225,2011-10-05,3
225,2011-10-19,2
225,2011-11-03,1
225,2011-11-04,1
225,2011-11-28,2
225,2011-12-05,1
234,2010-12-19,1
234,2011-02-07,1
234,2011-04-15,1
234,2011-05-29,1
234,2011-08-28,1
234,2011-09-02,1
234,2011-10-23,1
150,2010-12-08,1
150,2011-01-27,1
150,2011-02-15,1
150,2011-03-24,1
150,2011-04-18,1
150,2011-05-05,1
150,2011-05-22,1
150,2011-06-13,1
150,2011-07-12,1
150,2011-08-10,1
150,2011-09-20,1
150,2011-11-10,1
150,2011-12-01,1
219,2010-12-16,2
219,2011-02-01,1
219,2011-04-12,2
219,2011-05-16,3
219,2011-07-18,1
219,2011-09-02,1
219,2011-09-25,1
219,2011-09-26,1
219,2011-10-20,2
219,2011-10-31,1
219,2011-11-28,4
219,2011-12-09,1
106,2010-12-06,1
106,2010-12-14,1
106,2011-03-08,1
106,2011-03-20,1
106,2011-05-10,1
106,2011-05-16,1
106,2011-07-24,1
106,2011-09-26,1
106,2011-11-20,2
357,2011-03-08,1
357,2011-03-29,1
357,2011-05-11,2
357,2011-06-14,1
357,2011-08-02,1
357,2011-08-23,1
357,2011-09-05,1
357,2011-11-21,2
357,2011-11-30,1
144,2010-12-08,1
144,2010-12-20,1
144,2011-02-08,1
144,2011-02-18,1
144,2011-03-23,1
144,2011-04-06,1
144,2011-04-12,1
144,2011-04-18,1
144,2011-06-20,1
144,2011-07-19,1
144,2011-08-16,1
144,2011-09-27,1
144,2011-10-04,1
144,2011-11-16,1
144,2011-11-21,1
97,2010-12-06,1
97,2011-01-05,1
97,2011-02-24,1
97,2011-04-18,1
97,2011-07-14,1
97,2011-09-26,1
97,2011-11-25,1
104,2010-12-06,1
104,2010-12-08,1
104,2011-02-24,1
104,2011-04-26,1
104,2011-05-23,1
104,2011-06-09,1
104,2011-07-06,1
104,2011-07-22,1
104,2011-08-25,1
104,2011-09-01,1
104,2011-10-05,1
104,2011-10-19,1
104,2011-11-22,1
371,2011-03-20,1
371,2011-04-17,1
371,2011-06-26,1
371,2011-10-24,1
391,2011-04-12,1
391,2011-04-18,1
391,2011-04-26,2
391,2011-05-06,1
391,2011-05-09,2
391,2011-05-16,1
391,2011-05-23,1
391,2011-06-02,1
391,2011-06-10,1
391,2011-06-16,1
391,2011-07-05,1
391,2011-07-20,1
391,2011-07-29,1
391,2011-08-17,1
391,2011-09-01,1
391,2011-09-15,1
391,2011-09-30,1
391,2011-10-17,1
391,2011-11-01,1
417,2011-06-19,1
417,2011-07-17,1
417,2011-09-04,1
417,2011-09-25,1
417,2011-10-23,1
417,2011-11-06,1
417,2011-11-28,1
315,2011-02-01,1
315,2011-02-06,1
315,2011-02-17,1
315,2011-02-27,1
315,2011-03-10,1
315,2011-03-24,1
315,2011-04-07,1
315,2011-05-03,1
315,2011-05-12,1
315,2011-06-09,1
315,2011-06-14,1
315,2011-06-30,1
315,2011-07-19,1
315,2011-08-01,1
315,2011-08-12,1
315,2011-09-02,1
315,2011-09-14,1
220,2010-12-16,1
220,2011-01-16,1
220,2011-02-20,1
220,2011-03-17,1
220,2011-04-18,2
220,2011-05-03,1
220,2011-05-29,1
220,2011-07-01,1
220,2011-07-18,1
220,2011-08-12,1
220,2011-08-31,1
220,2011-09-15,1
220,2011-09-25,1
220,2011-11-03,1
220,2011-11-15,1
220,2011-11-28,1
220,2011-12-05,1
421,2011-07-19,1
421,2011-07-31,1
421,2011-08-05,1
421,2011-09-01,1
421,2011-09-15,1
421,2011-09-28,1
421,2011-10-07,1
421,2011-10-28,1
421,2011-11-08,1
421,2011-11-18,1
421,2011-11-25,1
421,2011-11-30,1
421,2011-12-06,1
305,2011-01-27,1
305,2011-03-24,1
305,2011-05-04,1
305,2011-06-10,1
305,2011-07-27,1
305,2011-08-18,1
305,2011-09-07,1
305,2011-11-09,4
243,2011-01-05,1
243,2011-02-02,1
243,2011-03-09,1
243,2011-09-25,1
243,2011-11-06,1
129,2010-12-08,1
129,2010-12-12,1
129,2011-01-07,1
129,2011-01-12,1
129,2011-01-31,1
129,2011-02-08,1
129,2011-03-08,1
129,2011-03-18,1
129,2011-04-10,1
129,2011-05-04,1
129,2011-06-09,1
129,2011-06-17,1
129,2011-06-29,1
129,2011-07-13,1
129,2011-08-25,1
129,2011-09-29,1
129,2011-11-07,1
129,2011-11-14,1
129,2011-11-20,1
129,2011-11-25,1
129,2011-12-07,2
264,2011-01-11,1
264,2011-03-21,1
264,2011-05-10,2
264,2011-08-09,1
264,2011-10-10,1
264,2011-11-10,1
415,2011-06-12,1
415,2011-06-13,1
415,2011-07-14,1
415,2011-08-23,1
415,2011-09-11,1
415,2011-10-23,1
415,2011-11-13,2
415,2011-11-29,1
415,2011-12-08,1
407,2011-05-19,1
407,2011-06-01,1
407,2011-06-19,1
407,2011-07-17,1
407,2011-07-31,1
407,2011-08-18,1
407,2011-09-04,1
407,2011-09-22,1
407,2011-10-20,1
407,2011-12-01,1
68,2010-12-05,1
68,2011-01-04,1
68,2011-01-13,1
68,2011-01-18,1
68,2011-01-27,1
68,2011-02-03,1
68,2011-02-18,1
68,2011-03-28,1
68,2011-04-12,1
68,2011-04-28,1
68,2011-05-18,1
68,2011-05-31,1
68,2011-06-16,1
68,2011-07-07,1
68,2011-08-01,1
68,2011-08-23,1
68,2011-09-13,1
68,2011-10-06,1
68,2011-10-24,1
68,2011-11-16,1
68,2011-11-25,1
66,2010-12-05,1
66,2011-01-07,1
66,2011-01-14,1
66,2011-01-21,1
66,2011-02-08,1
66,2011-02-17,1
66,2011-03-01,1
66,2011-03-17,1
66,2011-03-23,1
66,2011-03-31,1
66,2011-05-09,1
66,2011-05-19,1
66,2011-05-27,1
66,2011-06-07,1
66,2011-06-20,2
66,2011-07-01,1
66,2011-07-12,1
66,2011-07-22,1
66,2011-07-31,1
66,2011-08-10,1
66,2011-08-22,1
66,2011-09-12,1
66,2011-09-20,1
66,2011-09-26,1
66,2011-10-07,1
66,2011-10-14,1
66,2011-11-02,1
66,2011-11-04,1
66,2011-11-09,1
66,2011-11-16,1
66,2011-11-17,1
66,2011-12-01,2
280,2011-01-16,1
280,2011-02-22,1
280,2011-04-12,1
280,2011-05-18,2
280,2011-05-26,1
280,2011-06-16,2
280,2011-07-13,2
280,2011-07-28,1
280,2011-09-05,1
280,2011-09-07,1
280,2011-10-05,2
280,2011-10-28,1
179,2010-12-10,1
179,2011-04-08,1
179,2011-05-26,1
179,2011-08-04,1
179,2011-10-09,1
179,2011-12-05,1
49,2010-12-03,1
49,2011-07-21,1
49,2011-09-05,1
49,2011-11-03,1
49,2011-12-08,1
120,2010-12-07,2
120,2011-01-19,1
120,2011-02-14,1
120,2011-03-24,1
120,2011-04-28,1
120,2011-06-15,1
120,2011-06-27,1
120,2011-06-30,1
120,2011-07-15,1
120,2011-08-01,1
120,2011-08-10,1
120,2011-08-23,1
120,2011-09-06,1
120,2011-11-10,1
120,2011-12-05,1
48,2010-12-03,1
48,2011-03-24,1
48,2011-04-17,1
48,2011-10-23,1
48,2011-11-20,2
48,2011-12-04,1
431,2011-09-09,1
431,2011-09-14,1
431,2011-09-22,1
431,2011-09-23,1
431,2011-10-07,1
431,2011-10-18,1
431,2011-11-30,1
431,2011-12-05,1
102,2010-12-06,1
102,2010-12-14,1
102,2011-04-05,1
102,2011-04-12,1
102,2011-04-19,1
102,2011-04-27,1
102,2011-05-06,1
102,2011-05-24,1
102,2011-05-31,1
102,2011-06-14,1
102,2011-07-06,1
180,2010-12-12,1
180,2011-01-09,1
180,2011-01-30,1
180,2011-03-06,1
180,2011-03-27,1
180,2011-04-18,1
180,2011-05-08,1
180,2011-05-17,1
180,2011-05-24,1
180,2011-06-05,2
180,2011-06-19,1
180,2011-07-10,1
180,2011-09-01,1
180,2011-10-02,1
180,2011-10-30,1
180,2011-11-13,1
180,2011-11-27,2
22,2010-12-01,1
22,2011-01-21,1
22,2011-02-11,1
22,2011-04-01,1
22,2011-04-18,1
22,2011-05-08,1
22,2011-06-02,1
22,2011-06-14,1
22,2011-06-28,1
22,2011-07-14,1
22,2011-08-05,1
22,2011-08-11,1
22,2011-08-18,1
22,2011-08-30,1
22,2011-09-06,1
22,2011-09-14,1
22,2011-09-20,1
67,2010-12-05,1
67,2010-12-17,1
67,2011-01-23,1
67,2011-02-20,1
67,2011-03-27,1
67,2011-04-10,1
67,2011-05-01,1
67,2011-05-22,1
67,2011-05-29,1
67,2011-06-19,1
67,2011-07-03,1
67,2011-07-17,1
67,2011-07-31,1
67,2011-08-28,1
67,2011-09-25,1
67,2011-10-09,2
67,2011-10-23,1
67,2011-10-31,1
67,2011-11-20,1
67,2011-12-04,1
320,2011-02-04,1
320,2011-06-12,1
320,2011-06-13,1
320,2011-12-01,1
338,2011-02-23,1
338,2011-06-23,1
338,2011-10-18,1
396,2011-04-26,1
396,2011-05-04,2
396,2011-06-03,1
396,2011-06-16,1
396,2011-07-06,1
396,2011-07-26,1
396,2011-11-06,1
396,2011-11-27,1
226,2010-12-16,1
226,2011-02-07,2
226,2011-03-09,2
226,2011-03-29,1
226,2011-05-22,2
226,2011-06-28,2
226,2011-07-29,1
226,2011-08-18,1
226,2011-09-02,1
226,2011-09-15,1
226,2011-10-12,2
226,2011-11-08,2
226,2011-11-18,1
425,2011-08-01,1
425,2011-09-12,1
412,2011-06-07,1
412,2011-09-29,1
412,2011-11-11,1
26,2010-12-02,2
26,2010-12-07,1
26,2010-12-09,1
26,2010-12-14,1
26,2011-02-24,1
26,2011-03-18,1
26,2011-03-20,1
26,2011-04-13,1
26,2011-05-19,2
26,2011-06-30,3
26,2011-09-28,1
26,2011-10-26,1
26,2011-11-16,1
26,2011-11-23,1
26,2011-11-30,1
26,2011-12-07,1
103,2010-12-06,1
103,2011-01-13,1
103,2011-03-23,1
103,2011-11-28,1
359,2011-03-09,1
359,2011-05-09,2
359,2011-07-05,1
359,2011-08-14,1
359,2011-09-16,1
359,2011-10-17,1
359,2011-11-18,1
359,2011-12-07,1
328,2011-02-13,1
328,2011-02-20,1
328,2011-03-06,1
328,2011-04-03,1
328,2011-06-05,1
328,2011-09-04,1
74,2010-12-05,1
74,2011-03-24,1
74,2011-05-26,1
74,2011-08-21,1
74,2011-11-10,1
109,2010-12-06,1
109,2010-12-16,1
109,2011-01-13,1
109,2011-01-31,1
109,2011-03-01,1
109,2011-03-20,1
109,2011-04-14,1
109,2011-04-28,1
109,2011-05-06,1
109,2011-05-19,1
109,2011-06-03,1
109,2011-07-14,1
109,2011-07-15,1
109,2011-07-27,1
109,2011-08-21,1
109,2011-09-06,1
109,2011-09-16,1
109,2011-10-06,1
109,2011-10-21,1
109,2011-11-13,1
109,2011-11-27,1
161,2010-12-09,1
161,2011-01-19,1
161,2011-08-16,2
161,2011-08-21,1
161,2011-08-31,1
161,2011-11-29,1
161,2011-12-07,1
351,2011-03-06,1
351,2011-05-15,1
351,2011-07-07,1
351,2011-09-25,1
351,2011-11-06,2
182,2010-12-12,1
182,2011-02-13,1
182,2011-07-10,3
339,2011-02-24,1
339,2011-03-25,1
339,2011-05-13,2
339,2011-06-17,2
339,2011-08-09,1
339,2011-09-12,1
339,2011-10-06,2
339,2011-11-01,1
339,2011-11-24,1
390,2011-04-12,1
390,2011-04-28,1
390,2011-07-04,1
390,2011-07-26,1
390,2011-08-22,1
390,2011-11-08,1
111,2010-12-06,3
111,2011-03-04,1
111,2011-06-01,1
111,2011-09-06,1
111,2011-11-11,1
76,2010-12-05,1
76,2010-12-12,1
76,2010-12-21,1
76,2011-03-20,1
76,2011-04-20,1
76,2011-06-12,1
76,2011-10-23,1
76,2011-11-13,1
113,2010-12-06,1
113,2010-12-12,1
113,2010-12-19,1
113,2011-01-09,1
113,2011-05-09,1
113,2011-09-11,1
113,2011-09-29,1
113,2011-11-13,1
113,2011-11-28,1
113,2011-12-05,1
178,2010-12-10,1
178,2011-01-31,1
178,2011-03-30,1
178,2011-05-17,2
178,2011-07-06,2
178,2011-08-05,1
178,2011-09-01,2
178,2011-09-29,1
178,2011-10-24,1
178,2011-11-15,2
39,2010-12-02,1
39,2010-12-07,1
39,2011-02-01,1
39,2011-05-16,1
39,2011-09-13,1
39,2011-10-07,1
39,2011-11-14,1
39,2011-11-24,1
197,2010-12-13,1
197,2011-01-19,1
197,2011-02-14,1
197,2011-03-21,1
197,2011-05-08,1
197,2011-06-02,1
197,2011-08-05,1
197,2011-10-06,1
197,2011-11-15,1
197,2011-11-27,1
55,2010-12-03,2
55,2011-01-21,1
55,2011-03-09,1
55,2011-03-28,2
55,2011-05-13,1
55,2011-05-17,1
55,2011-06-08,1
55,2011-07-06,1
55,2011-07-26,1
55,2011-09-16,1
55,2011-10-20,1
55,2011-11-11,1
55,2011-11-22,1
55,2011-12-02,1
55,2011-12-07,1
57,2010-12-05,1
57,2010-12-12,1
57,2010-12-19,1
57,2011-01-09,1
57,2011-01-23,1
57,2011-02-10,1
57,2011-02-27,1
57,2011-03-06,1
57,2011-03-27,1
57,2011-04-03,1
57,2011-04-17,1
57,2011-06-14,1
57,2011-07-04,1
57,2011-07-27,1
57,2011-08-18,1
57,2011-09-08,1
57,2011-09-22,1
57,2011-10-20,1
57,2011-11-01,1
57,2011-11-10,1
57,2011-11-11,1
57,2011-11-17,1
57,2011-11-20,1
57,2011-11-25,1
57,2011-12-04,1
57,2011-12-08,1
253,2011-01-07,1
253,2011-04-18,1
253,2011-06-15,1
253,2011-06-26,1
253,2011-08-11,1
253,2011-10-10,1
229,2010-12-17,1
229,2011-01-04,1
229,2011-01-20,1
229,2011-02-04,1
229,2011-02-08,1
229,2011-02-15,1
229,2011-02-22,1
229,2011-03-04,1
229,2011-03-13,1
229,2011-03-21,1
229,2011-03-29,1
229,2011-03-31,1
229,2011-04-14,2
229,2011-04-21,1
229,2011-05-03,1
229,2011-05-10,1
229,2011-05-12,1
229,2011-05-22,1
229,2011-06-01,1
229,2011-07-06,1
229,2011-07-07,1
229,2011-07-14,1
229,2011-07-27,1
229,2011-08-04,1
229,2011-08-16,1
229,2011-08-23,2
229,2011-08-31,2
229,2011-09-14,1
229,2011-09-25,1
229,2011-10-13,1
229,2011-10-24,1
229,2011-11-01,1
229,2011-11-10,1
229,2011-11-22,1
229,2011-12-08,1
317,2011-02-02,1
317,2011-04-03,1
317,2011-05-12,1
317,2011-07-11,1
194,2010-12-13,1
194,2011-01-12,1
194,2011-02-21,1
194,2011-04-18,1
194,2011-05-18,1
194,2011-07-01,1
194,2011-08-17,1
194,2011-11-22,1
148,2010-12-08,1
148,2010-12-20,1
148,2011-04-11,1
148,2011-05-31,1
148,2011-07-11,2
148,2011-08-11,1
148,2011-09-20,3
148,2011-11-10,1
18,2010-12-01,1
18,2010-12-15,1
18,2011-02-14,1
18,2011-04-15,1
18,2011-05-19,1
18,2011-06-05,1
18,2011-06-14,1
18,2011-08-28,1
18,2011-10-12,1
18,2011-10-20,2
18,2011-11-01,1
18,2011-11-24,1
18,2011-11-28,1
18,2011-12-06,1
330,2011-02-15,1
330,2011-09-29,1
330,2011-11-04,1
330,2011-11-11,1
330,2011-11-25,1
270,2011-01-12,1
270,2011-02-24,1
270,2011-03-29,1
270,2011-05-06,1
270,2011-05-19,1
270,2011-07-25,1
270,2011-11-11,1
270,2011-11-24,1
270,2011-12-02,1
270,2011-12-09,2
261,2011-01-11,2
261,2011-03-31,1
261,2011-05-24,1
261,2011-06-23,1
261,2011-09-13,1
261,2011-10-20,1
261,2011-11-27,1
183,2010-12-12,1
183,2010-12-14,1
183,2011-01-26,1
183,2011-04-10,1
183,2011-06-09,1
183,2011-06-26,1
183,2011-10-10,1
183,2011-10-30,1
13,2010-12-01,1
13,2010-12-09,1
13,2010-12-17,1
13,2011-02-10,1
13,2011-02-24,1
13,2011-03-10,1
13,2011-03-29,1
13,2011-06-19,1
13,2011-08-05,1
13,2011-09-11,1
13,2011-09-26,1
13,2011-10-10,1
13,2011-10-17,1
13,2011-10-21,1
13,2011-10-23,1
13,2011-11-01,1
13,2011-11-04,1
13,2011-11-09,1
13,2011-11-14,1
13,2011-11-16,1
269,2011-01-12,1
269,2011-01-14,1
269,2011-01-26,1
269,2011-01-31,1
269,2011-02-18,1
269,2011-03-03,1
269,2011-03-08,1
269,2011-04-08,1
269,2011-04-15,1
269,2011-05-18,2
269,2011-05-19,1
269,2011-05-24,1
269,2011-06-07,1
269,2011-06-15,1
269,2011-06-22,1
269,2011-06-29,1
269,2011-07-06,1
269,2011-07-14,1
269,2011-07-17,1
269,2011-07-18,1
269,2011-07-28,1
269,2011-08-03,1
269,2011-08-10,1
269,2011-09-05,1
269,2011-09-26,1
269,2011-11-01,1
269,2011-11-03,1
269,2011-11-07,1
269,2011-11-10,1
269,2011-11-25,1
269,2011-12-06,2
269,2011-12-09,1
238,2010-12-21,1
238,2011-03-30,1
238,2011-03-31,1
238,2011-05-13,1
238,2011-08-05,1
347,2011-03-03,1
347,2011-05-20,1
347,2011-05-26,1
347,2011-06-16,1
347,2011-08-22,1
347,2011-09-23,1
347,2011-11-10,1
121,2010-12-07,2
121,2011-01-19,1
121,2011-02-17,1
121,2011-03-08,1
121,2011-03-18,1
121,2011-04-04,1
121,2011-07-19,1
121,2011-10-06,1
121,2011-11-01,1
121,2011-11-17,1
121,2011-11-28,1
346,2011-03-02,1
346,2011-06-17,2
346,2011-09-09,1
346,2011-12-01,2
93,2010-12-06,1
93,2010-12-13,1
93,2011-01-04,1
93,2011-01-11,1
93,2011-02-08,1
93,2011-02-23,1
93,2011-03-06,1
93,2011-03-29,1
93,2011-04-12,2
93,2011-05-11,3
93,2011-06-14,3
93,2011-06-20,1
93,2011-07-06,1
93,2011-08-04,1
93,2011-08-21,1
93,2011-09-15,1
93,2011-10-06,2
93,2011-10-26,1
93,2011-11-01,1
93,2011-11-17,2
93,2011-12-09,1
212,2010-12-15,1
212,2011-03-01,1
212,2011-04-19,1
212,2011-09-06,1
212,2011-10-25,2
212,2011-12-07,1
114,2010-12-07,2
114,2011-01-11,3
114,2011-03-09,1
114,2011-03-24,1
114,2011-03-25,1
114,2011-04-20,1
114,2011-04-27,1
114,2011-05-24,2
114,2011-05-26,1
114,2011-05-31,1
114,2011-06-16,1
114,2011-07-12,1
114,2011-07-14,1
114,2011-07-28,1
114,2011-08-17,3
114,2011-08-23,1
114,2011-09-05,1
114,2011-09-20,8
114,2011-09-30,2
114,2011-10-24,1
114,2011-10-31,1
114,2011-11-03,2
114,2011-11-14,2
114,2011-11-21,1
114,2011-11-28,4
114,2011-11-29,1
114,2011-12-01,1
309,2011-01-30,1
309,2011-04-20,1
309,2011-06-16,1
309,2011-10-21,1
309,2011-11-23,1
440,2011-10-07,6
440,2011-10-10,1
440,2011-10-13,1
6,2010-12-01,1
6,2010-12-07,1
6,2010-12-15,1
6,2011-01-05,1
6,2011-02-01,1
6,2011-02-22,1
6,2011-03-16,1
6,2011-03-25,1
6,2011-03-29,1
6,2011-04-12,1
6,2011-04-13,1
6,2011-04-20,1
6,2011-05-04,2
6,2011-05-17,1
6,2011-06-15,1
6,2011-07-05,1
6,2011-07-20,1
6,2011-08-04,1
6,2011-08-17,1
6,2011-09-07,1
6,2011-09-21,1
6,2011-09-27,1
6,2011-10-05,1
6,2011-10-26,2
6,2011-11-09,2
6,2011-11-23,1
6,2011-12-05,1
6,2011-12-07,1
436,2011-09-29,2
436,2011-10-12,1
436,2011-10-21,1
436,2011-10-27,1
436,2011-11-09,1
436,2011-11-22,1
436,2011-12-08,1
168,2010-12-09,1
168,2011-02-15,1
168,2011-04-20,1
168,2011-04-27,2
168,2011-05-17,1
168,2011-09-15,1
168,2011-10-27,1
168,2011-11-23,1
168,2011-12-08,1
329,2011-02-14,1
329,2011-03-07,1
329,2011-07-17,1
329,2011-10-20,1
163,2010-12-09,1
163,2010-12-13,1
163,2011-01-18,2
163,2011-02-17,1
163,2011-03-02,1
163,2011-03-22,1
163,2011-04-12,1
163,2011-05-09,1
163,2011-06-09,1
163,2011-07-12,1
163,2011-08-18,1
163,2011-08-25,1
163,2011-09-01,1
163,2011-09-15,1
163,2011-09-27,1
163,2011-10-18,1
163,2011-11-01,1
163,2011-12-01,1
36,2010-12-02,2
36,2011-01-14,1
36,2011-03-04,3
36,2011-05-10,4
36,2011-06-15,3
36,2011-07-04,2
36,2011-08-22,2
36,2011-09-22,2
36,2011-11-06,3
36,2011-12-09,3
244,2011-01-05,1
244,2011-03-21,1
244,2011-06-22,1
244,2011-08-22,1
392,2011-04-13,1
392,2011-06-05,1
392,2011-07-11,1
392,2011-10-10,1
450,2011-10-30,1
450,2011-11-22,1
450,2011-12-07,1
239,2010-12-22,1
239,2011-06-26,1
239,2011-07-18,1
239,2011-09-09,1
239,2011-12-06,1
99,2010-12-06,1
99,2011-04-05,1
99,2011-06-01,1
99,2011-07-26,1
99,2011-10-07,1
99,2011-10-25,1
99,2011-11-16,1
288,2011-01-19,1
288,2011-08-07,1
288,2011-09-15,1
288,2011-10-27,1
288,2011-11-16,1
288,2011-12-07,1
281,2011-01-16,1
281,2011-02-10,1
281,2011-09-27,1
281,2011-10-30,2
196,2010-12-13,1
196,2011-01-19,1
196,2011-01-23,1
196,2011-03-13,1
196,2011-04-11,1
196,2011-05-22,1
196,2011-06-23,1
196,2011-07-07,1
196,2011-08-08,1
196,2011-09-28,1
196,2011-10-28,1
196,2011-11-03,1
196,2011-11-09,1
196,2011-12-02,2
323,2011-02-07,1
323,2011-02-24,1
323,2011-03-22,1
323,2011-04-01,1
323,2011-04-26,1
323,2011-05-29,2
323,2011-06-23,1
323,2011-08-14,1
323,2011-09-19,1
323,2011-10-27,2
323,2011-11-17,2
375,2011-03-27,1
375,2011-07-22,1
375,2011-10-19,1
375,2011-11-21,1
249,2011-01-06,1
249,2011-03-07,1
249,2011-04-18,1
249,2011-05-09,1
249,2011-05-11,1
249,2011-08-09,1
249,2011-09-08,1
249,2011-10-23,1
249,2011-11-03,1
416,2011-06-15,1
416,2011-06-23,1
416,2011-07-07,2
416,2011-09-21,1
416,2011-10-06,1
416,2011-10-20,1
416,2011-10-30,1
416,2011-11-08,1
416,2011-11-28,1
348,2011-03-03,1
348,2011-04-20,1
348,2011-06-02,1
348,2011-06-09,1
348,2011-06-23,1
